Video ID,Author,Comment,Likes,Published At
F8s4em7d1iM,@와이낫-g7n,"다른  유투버들은 통풍시트로  겁나  까던데
그양반들은  현기 인테리어회사차만  타야돼",3,2025-06-29 04:10
F8s4em7d1iM,@카굿얄롯-q5y,이 영상을 현다이 연구원과 노조들이 아주 싫어합니다! (현다이 관련 종사자들 달려들겠다 ㅋㅋ 드르와~~~) 차나 좀 잘 만들어 카니발 타는데 잡소리가 사방에서 들려 ㅡㅡ;,2,2025-06-28 12:14
F8s4em7d1iM,@M1ss.Christine,통풍시트 없으면 진짜 쉽지않네요,0,2025-07-03 03:18
F8s4em7d1iM,@대충만든닉-c5b,"한국인들은 직진안되고, iccu터져도 더중요한 통풍만 있으면 됩니다ㅋㅋㅋ",8,2025-06-28 07:49
F8s4em7d1iM,@형도윤,르노가 한국에 차 팔고 싶은 맘이 들고  정신 처렸나보네요,2,2025-06-29 09:28
F8s4em7d1iM,@NUVLVAGUE,타보고 하는 리뷰는 여기뿐이네.. 그냥 전시된 차에 들어가서도 할 수 있는 주저리주저리 떠드는 디자인리뷰 말고 타본 소감 리뷰는 이래야한다고 봅니다. 지금처럼만 10년동안 운영해주세여,0,2025-07-08 15:04
F8s4em7d1iM,@xndxndxnd-tkgnfm,"대한민국에선 어차피 이 가격대에선
""오~ 차 잘 나왔구나~ GV70 살게.""
이거여서 도요타처럼 내구성이 인증된
상태거나 이상 콜레오스처럼 하브를
만드는거 아닌 이상 전기는 안 살듯..",0,2025-06-28 09:57
F8s4em7d1iM,@푸켓인생,아..이거 생각했는데 통풍없는게 큰데 ㅠㅠ,0,2025-07-01 14:03
F8s4em7d1iM,@걷다보면-h8b,이 차는 썬루프가 맘에들던데.,2,2025-06-28 21:05
F8s4em7d1iM,@trace910,단점2 충전구가 앞에 있다...ㅠㅠ,1,2025-06-28 13:36
F8s4em7d1iM,@dhk8752,"김기태씨는 불러도 안 갈듯,  시험장에 차 보내줘야 리뷰ㅋ",0,2025-07-03 12:58
F8s4em7d1iM,@양기모티,"차는 참 좋은거 아는데
저 급에 5천을 태우기 쉽지 않을듯
차가 안 팔리는 불경기인데",6,2025-06-28 04:34
F8s4em7d1iM,@감자-o9b3j,초청받았군 ㅎㅎㅎ축하해요,3,2025-06-28 05:30
F8s4em7d1iM,@올챙이-v9j,싼타페급 으로도 나왔음 좋것네여 캠핑가기엔 작아서리ᆢ,2,2025-06-28 03:19
F8s4em7d1iM,@BerryPrins,그동안 대본이 있었다면 대본 별로였다,1,2025-06-28 04:22
F8s4em7d1iM,@unknownsoldier597,통풍을 빼고 마사지시트 ㅋㅋㅋㅋ 애초에 유럽 옵션에도 통풍이 없는건가? 있으면 마사지 시트 빼고 통풍옵션을 넣었을거 같은데 마사지 시트도 빼서 가격을 낮추지 그냥 ㅋㅋㅋㅋㅋ,2,2025-06-28 07:56
F8s4em7d1iM,@려토끼,이제 구독하고 갑니다..^^,0,2025-07-06 13:13
F8s4em7d1iM,@민희-w3i,통풍시트 ㅜㅜ,1,2025-07-01 06:10
F8s4em7d1iM,@SeongwookPark-x8r,저장 기능은 되나? 꼴레오스는 저장을 안해줘 매번 손이 많이가,2,2025-06-28 07:42
F8s4em7d1iM,@대방-d6i,레츠 꼬,4,2025-06-28 04:10
F8s4em7d1iM,@애셋빠덜,르노 소형 전기차 들어왓읍 좋겟음,0,2025-06-28 10:33
F8s4em7d1iM,@namhooncho5710,통풍시트가 없다는데요,0,2025-07-04 22:58
dRTxWrN3HMA,@행복은일상에서,각격이 얼마가 될지😊,1,2025-06-14 02:32
dRTxWrN3HMA,@2kkoggi,"밀폐된 구조때문에 물이 소용없는것이 아닙니다. 배터리의 양극, 음극을 분리시켜놓은 분리막이 외부 충격(사고)으로 파손되게 되면 합선이 일어난다고 생각하시면 됩니다. 물론 어마어마한 열이 발생되고요. 
 물을 뿌려도 일시적으로 화재가 진화되겠지만 물을 뿌리지않으면 다시 온도가 폭발적으로 상승해 연소의 조건을 만족하게됩니다. 곧 바로 다시 불길이 치솟겠죠. 이를 열폭주라 합니다
 제일 좋은방법은 호수나 강 등에 담구는겁니다. 실제로 미국에서도 위와같은 방법을 권장합니다",7,2024-04-27 02:48
dRTxWrN3HMA,@장동원-m2v,"광고하지말지 또 모 회사가 따라만듬…
개발도할줄모르는 모 회사가 따라만듬…",12,2024-04-26 07:30
dRTxWrN3HMA,@석-b5m,차단이 돼야 기술이지!,7,2024-04-30 20:32
dRTxWrN3HMA,@희희-h3o,가격이 중요하다😂,0,2025-06-17 01:00
dRTxWrN3HMA,@찬우-z6h,희안하네 국내에서만 현기보다 르노가 더 인정 받네,0,2025-07-05 05:50
dRTxWrN3HMA,@MrYung1871,저 뚜껑으로 호스배관 넣기가 졸라 힘들겠다라는 의견입니다.,1,2025-03-09 11:43
dRTxWrN3HMA,@로아-e2i,역시 르노,0,2025-03-11 09:07
dRTxWrN3HMA,@bizquality,혹시 저 뚜껑도 특별한 육각렌치로 열게 되어있나,1,2024-04-28 21:01
dRTxWrN3HMA,@finethankyou6335,이런 기술이 나오면 기존의 전기차는 개쓰레기똥이 되는겁니다 그래서 전기차는 시기상조라는겁니다.,8,2024-05-01 16:44
dRTxWrN3HMA,@knycsh6140,소화가 되던 안되던 화재나면 내차 날아가는거고... 자칫하면 거지되고 빚쟁이 되오..,0,2024-12-30 15:38
dRTxWrN3HMA,@bacara626,전기차는 30년 지나고 타야 함.  아직도 기술이 별루...,3,2024-05-01 02:02
dRTxWrN3HMA,@user-vn1rw1wawa,르노 현기차 못한기술을 제대로 만들었네 현기는 왜 저렇게 못했을까 모든차에 저런기술 필수로 설치되어야 할것 같다 급발진도 방지되겠네 전원차단 스위치 꺼버리면,1,2025-02-07 22:07
dRTxWrN3HMA,@스토리라이프1,"언론이 문제다진짜
화재비율 내연차대비 몇십배적은데도 모하나 터지기만하면 난리지 국민이 뭔죄냐 언론이 문제지 늘깨어있어야한다",12,2024-04-27 01:56
dRTxWrN3HMA,@choijinseong6759,불이 난다는 소리네...1프로의 화재 가능성이 있으면 사면 안된다. 전기차는 아직 시기상조이다. 저디자인으로 가솔린으로 나왔다면 살껀데...,1,2024-10-19 09:12
dRTxWrN3HMA,@milskim9568,서비스센터가 개판입니다 원주우산동서비스센터 사장부터 개마인드,4,2024-04-28 08:18
dRTxWrN3HMA,@아이울프,불이 저렇게 활활 타고있는데 저구멍에 호스를 어떻게 맞출건데,3,2024-04-25 23:42
dRTxWrN3HMA,@yorkaveeno378,불나고 있는데 저길 어떻게 열어?? ㅋㅋ,0,2024-05-20 12:17
dRTxWrN3HMA,@cedn815,페미차,3,2024-06-29 06:05
dRTxWrN3HMA,@fgdrfff,리튬배터리에 물저기에 넣으면 ㅋㅋㅋㅋ,0,2024-04-29 01:36
m5ibI7Ra4zw,@cvs7044,물리 버튼이 안정성 평가에 영향을 주게되어 물리버튼이 늘어난다는 것은 좋은 소식인 것 같습니다,7,2025-05-12 16:27
m5ibI7Ra4zw,@newscar,"👉 믿을 수 있는 연못구름! 신차구입! 2% 캐시백+놀라운 혜택! 리스&렌트 즉시출고
https://www.welcar.kr/recommend?userId=43049",1,2025-05-12 02:00
m5ibI7Ra4zw,@rsm-7941,일단 실물을 ㅎㅎ 보고 ㅎㅎ,5,2025-05-12 02:16
m5ibI7Ra4zw,@alltime8406,제발 가격만 착하게 나와라... 그럼 잘팔린다...,32,2025-05-12 02:37
m5ibI7Ra4zw,@user-dr.08,그렇죠. 전기모터는 저속에서부터 큰 토크가 나오죠,4,2025-05-12 01:48
m5ibI7Ra4zw,@119수리,지긋지긋한 횬기 말고 이젠 르노를 삽시다,20,2025-05-12 07:11
m5ibI7Ra4zw,@최대성-p4l,이걸 사고싶어 콜레오스구매 참았다,12,2025-05-12 02:22
m5ibI7Ra4zw,@김동우-n2m,크으으으 이 썬루프 기능이 콜레오스에 있었다면.....지금까지 콜레오스 구매를 망설이지는 않았을 텐 데요...ㅠㅠ 오로라2에는 꼭 있기를 바래봅니다.,0,2025-05-12 23:45
m5ibI7Ra4zw,@파라마운트-p7d,디자인 ㅈㄴ 이쁘네,8,2025-05-12 09:15
m5ibI7Ra4zw,@money_road,선루프 신기하네,3,2025-05-12 01:48
m5ibI7Ra4zw,@daejeonnews,전기차 세닉을 기다리고 있는 그랑콜레오스 오너입니다.,0,2025-05-12 22:34
m5ibI7Ra4zw,@이양수-c1i,"Id4.5 폴스타2 실질구매 가격보면, 르노코리아도 어느정도 가격대야지 판매가 되는지 알겠죠",0,2025-05-14 01:21
m5ibI7Ra4zw,@신흥정,전기암막 기능 별로 않좋은데... 첨사용하면 신기하고 좋은데 현실적으로 선루프는 열리는게 실용적이고 좋음.,3,2025-05-12 07:00
m5ibI7Ra4zw,@doraemon-1830,4420인 니로가 있는데 왜ev3랑 아이오닉5 중간이라하지?,1,2025-05-12 14:07
m5ibI7Ra4zw,@vitamin_soda,4천만원 중후반대로 나온다고 함,3,2025-05-12 11:20
m5ibI7Ra4zw,@ggg-jm5lf,와,1,2025-05-12 23:15
m5ibI7Ra4zw,@xvivix23,대략 얼마죠?,0,2025-05-12 08:22
m5ibI7Ra4zw,@95jisue,그저께 퇴근시간에 위작막 차량 본게 이거였군요 뒷모습이 똑같네요..!,0,2025-05-12 08:06
m5ibI7Ra4zw,@카메라,세닉 얼마쯤 가능할까요 너무 기대되네요,1,2025-05-14 12:52
m5ibI7Ra4zw,@쉬프랑,후방을 볼 수 있는 스위블 시트 있으려나요 아이오닉 9 2열처럼요,0,2025-05-12 02:27
m5ibI7Ra4zw,@SangwooYoon-j6h,이건 그랑 콜레오스와 다르게 수입차 판정 받아서... 가격이 아주 저렴하지만은 않을 것 같네요... ㅠ,0,2025-05-12 06:43
m5ibI7Ra4zw,@northwest3434,르노가 왠일로 열일하네,0,2025-05-12 04:38
m5ibI7Ra4zw,@조정훈-a1x,"재고떨이 한답시고 이전 연식으로 수입하지 말고, 최근에 연식변경한 조수석 전동시트 들어간 최신 모델로 수입해라!",1,2025-05-13 04:08
m5ibI7Ra4zw,@暴雪-s1m,"6200 만원에 
팔리고 있는 차를
아주 날로 먹으려고 하네",2,2025-05-13 19:53
m5ibI7Ra4zw,@돈데크만-s8n,오로라2가 라팔이 아닌 세닉인가요? 라팔 너무 맘에들었는데 😢,0,2025-05-14 01:15
m5ibI7Ra4zw,@이몸짱-l3b,5200 이하 보조금 나오니 4천만원대라~~~,1,2025-05-12 11:28
m5ibI7Ra4zw,@하루비즈,실구매가 ID4프로보다 비싸면 안사~ㅋ,0,2025-05-12 12:44
m5ibI7Ra4zw,@KoreanBuza,"그랑콜레오스처럼 하이브리드로 나오지...
전기차는 아직은 거부감이 들어서...",0,2025-05-13 07:37
m5ibI7Ra4zw,@멜리오다스-s7p,보조금받고 4천 초중반 제발~~~,0,2025-05-13 07:43
m5ibI7Ra4zw,@marsdriver,부산공장에서 안 만들면 통풍은 또 사제로 가야되겠네,0,2025-06-08 13:49
m5ibI7Ra4zw,@쿠앤크-h6d,첫대글인증,1,2025-05-12 01:46
m5ibI7Ra4zw,@Macfly5951,6천만원 넘겠네요...,0,2025-05-12 10:06
m5ibI7Ra4zw,@8686fkl,전기차라면 폭망 ~ 현기차도 폭망중인데  안팔린다 ~,2,2025-05-12 09:10
m5ibI7Ra4zw,@RainbowCat356,EV4 가격대로,0,2025-05-17 10:40
m5ibI7Ra4zw,@사탕을좋아하는뿌잉,보조금 받고 3천 초반대면 좋겠는데...,1,2025-05-12 13:18
m5ibI7Ra4zw,@rikatasoju3992,4천만원대라면 크게 메리트 없구만,7,2025-05-12 12:11
m5ibI7Ra4zw,@마파와두부,4천중반까지면 산다 진짜,0,2025-05-17 03:40
m5ibI7Ra4zw,@이동하-g1n,다좋은데...전기차는패스,3,2025-05-12 09:51
m5ibI7Ra4zw,@goodjob9586,안사요 보르노,0,2025-06-12 11:34
m5ibI7Ra4zw,@씨씨-q6w,보조금포함해서 실구매가 3000후반 되면 국내전기차 압살,1,2025-05-12 14:38
m5ibI7Ra4zw,@강금원-z7q,가격좀 잘나오면 좋겠다...,0,2025-05-12 12:31
m5ibI7Ra4zw,@giuswawe,"콘텐츠 감상시 어짜피 위아래 짤려서 나올텐데 가로든 세로든 효율은 꽝임

 뭐가 더 낫다는건지",0,2025-05-12 06:23
m5ibI7Ra4zw,@syyss8089,가격 기대하지마셈ㅋㅋㅋ,0,2025-05-12 16:14
m5ibI7Ra4zw,@물병자리-z6u,전기차는 관심없음.,1,2025-05-13 07:12
m5ibI7Ra4zw,@박종익-i6j,"개인적으로 올해 구매를 목표로 고려중인 전기차 리스트
1. ev3
2. ev5
3. id.4
4. ex30
5. 세닉 e-tech
드림카는 폴스타4인데 돈없...",4,2025-05-12 03:25
m5ibI7Ra4zw,@윤성대-j3r,현대기아는 도대체 왜 저런 루프를 안해주나... 아이오닉 5가 비전루프 이긴한데 개방감이 그닥,1,2025-05-12 03:40
m5ibI7Ra4zw,@daewoolee6539,출시가 임박했는데 광고도 안할리가,0,2025-05-12 16:15
m5ibI7Ra4zw,@lemon-pick,뉴스기사에 이재용이 밤새 만들었다고 나오던데 맞나요?,0,2025-05-13 11:26
m5ibI7Ra4zw,@taem_in,"전기차? 휘발류로 나와야 대박치지 어휴
그돈씨 되겄다",1,2025-05-14 13:35
m5ibI7Ra4zw,@jongguklee9722,170mm가 무슨 170cm도 아니고 ;;,1,2025-05-12 02:19
m5ibI7Ra4zw,@jiomi-pv9ie,가격이  문제,1,2025-05-12 14:02
m5ibI7Ra4zw,@깐대-w7x,이차도 부속품도 없어서 폐차장갈란가ㅎ,0,2025-05-17 03:43
rgzydXngp4s,@hongsi_car,[홍시car 네이버 블로그] 고화질 사진으로 감상하기 : https://blog.naver.com/hongsi_car/223913489615,4,2025-06-27 03:06
rgzydXngp4s,@takewisdom,홍시는...................사랑입니다...................,14,2025-06-27 03:48
rgzydXngp4s,@모모님-q7v,통풍이 없다니!!!😮😮😮,16,2025-06-27 09:12
rgzydXngp4s,@balladman460,"홍;박사님~~😊😊😊
시;간이 지날수록 더욱 아름다워 지시네요~~👍 👍 👍 
카유튜버 홍시님은 사랑입니다❤❤❤",4,2025-06-27 10:12
rgzydXngp4s,@jbh-n3j,홍시님을 계속 보면 자꾸 홀리는것 같네요 😊,2,2025-06-28 05:02
rgzydXngp4s,@이정우-d7s8s,영상 감사합니다 ^^ 잘 보겠습니다 ^^ 😊👍👍👍,2,2025-06-27 03:14
rgzydXngp4s,@유마유마-m1l,"홍시  님  역시 우리나라에서
유투버 자동차 소개 부분은 
탑 중 탑 입니다.

느낌이 마치 내가 탄듯 한
공감을 함께 느끼기에
최고수준😊  입니다

🎉",2,2025-06-28 14:27
rgzydXngp4s,@섬-s4x,"ㄱ형 디스플레이 디자인 대박이고  시인성 너무 좋습니다
직괸버튼도 넘 잘되어 있고
솔라썬루프 대박입니다",7,2025-06-27 09:38
rgzydXngp4s,@ggururuu,"드디어 자동차 유튜버들 업로브 비슷하게 올라왔다!
항상 제일 늦었는데
이렇게 비슷하거나 더 빨라서 다른 채널보다 조회수 더 많아져서 구독자 늘었음 좋겠다",1,2025-06-27 15:52
rgzydXngp4s,@SKYLINEPLUS,쉐보레도 신차 소식 좀 듣고 싶네요😢,6,2025-06-27 14:38
rgzydXngp4s,@티끌-n7f,모델y 주문량 더 늘겠네...,8,2025-06-27 05:14
rgzydXngp4s,@박성욱-q5k,늦었지만 재밌게 잘보고갑니다 휴일 잘보내시고 즐거운 한주되세요,0,2025-06-29 09:06
rgzydXngp4s,@RoseWoo,운전석 화면 진짜 큼직허이 좋네요.,2,2025-06-28 01:47
rgzydXngp4s,@fj7809,"Sweetie Pretty Hands❤️💖💜,
it is interesting to see a Renault
featured. Here in North America🇨🇦🇺🇸🇲🇽.
They quit doing business here many years ago.
They also have an interesting history🧐😉.
Stay Awesome Hongsi❤️😎💜👍",0,2025-06-28 02:49
rgzydXngp4s,@김군-t4b,홍시❤❤❤❤❤❤❤,2,2025-06-27 03:05
rgzydXngp4s,@노영창-i9r,"이번꺼는 정말 멋져요~
르노가 진짜 대단한거같아요~^^",9,2025-06-27 03:14
rgzydXngp4s,@YellowSky5200,오늘도 잘 보고 갑니다.,0,2025-06-30 21:14
rgzydXngp4s,@hsy1828,트랙터 모는 느낌. ㅋㅋ 좋았어요,2,2025-06-27 05:38
rgzydXngp4s,@백승훈-w5k,시트 쿠션이 말랑한편인지 딱딱한 편인지 궁금하네요.,2,2025-06-27 06:04
rgzydXngp4s,@ltk108,"날카롭게 각을 주고, 선이 들어간 디자인이 눈에 들어오는군요... 전기차이면서 suv라... 일단 우리나라에서 제법 먹히는
조건을 가지고 있긴 하네요... 내부의 편의사양이나 이런 것들, 가격에 따라서 우리나라에서의 평가가 나뉘겠다는 생각이
드네요...",0,2025-07-05 12:02
rgzydXngp4s,@이유있는이지금,시카누나 진짜왜캐이뻐요,1,2025-06-27 08:40
rgzydXngp4s,@강영철-r2s,"그랑 오너인데 디스플레이는 세로가 편할듯 하네요
타면 털수록 괜찬은차!! 
주행가능 거리는 많이 아쉽네요",1,2025-06-27 10:50
rgzydXngp4s,@라브자유,디자인 예쁘고 홍씨도 아름답습니다.,2,2025-06-27 03:21
rgzydXngp4s,@zxv599,4600.... 미쳤다.... 요즘은 보조금도 얼마안나올것같은데,7,2025-06-27 11:29
rgzydXngp4s,@user-huah,2열 컵홀더에 있는 기믹은 트레이 보다는 스마트폰이나 테블릿 세우는곳 같이 보이네요,1,2025-06-27 04:49
rgzydXngp4s,@M3IST-b1j,르노  요즘에 참 괜찮은 거 같아요😊😊😊,4,2025-06-27 04:31
rgzydXngp4s,@eunillee3013,왁스가 젊어지셨네요,0,2025-07-06 09:32
rgzydXngp4s,@정인모-d1h,뭔가..이쁜데 아쉽네요 리뷰는 너무 잘 봤습니다.,3,2025-06-27 03:45
rgzydXngp4s,@soulisi,와 벌써 13.5만이라니 처음 봤을때 꾸준히 차량 리뷰 영상 올린거보고 잘될거라 생각했죠 135만 될때까지 화이팅입니다,0,2025-06-29 11:36
rgzydXngp4s,@parkhaha,"세닉!
차는 예뻐요~
과연 판매량이 많이 나올지
궁금합니다😊
잘 보고 있어요~",3,2025-06-27 04:01
rgzydXngp4s,@siwons-lo7gw,거 모니터 들은 참 좋아 보이네용,0,2025-06-29 04:38
rgzydXngp4s,@투나이투미,독특하네요 개성있는,0,2025-06-30 04:45
rgzydXngp4s,@떠돌이쉬파리,"리어램프 검은색이어도 괜찮은건가요?
괜찮다면 다른차들은 왜 안할까요 검은색이 훨씬 이쁜거 같은데..",0,2025-06-29 04:01
rgzydXngp4s,@고숙이-v3j,스키니홍시는 무조건시청,0,2025-06-27 13:05
rgzydXngp4s,@달님별님-s4t,누나~~~~~   영상 잘 봤습니다❤,0,2025-06-27 08:08
rgzydXngp4s,@그가을,"차 예쁘네요 
그릴 부분만 바꿀수있다면 좋겠어요",0,2025-06-29 04:22
rgzydXngp4s,@walk-safe,진짜 예쁘네요,0,2025-06-27 09:35
rgzydXngp4s,@우성김-m2u,cc2는 진짜 도전적인 선택이긴 하네요,0,2025-06-29 12:04
rgzydXngp4s,@허니잼-d2q,오 디자인 이쁜데,1,2025-06-28 00:45
rgzydXngp4s,@SE_MO_RE,역시 빤스치마 입고 리뷰하는 어디랑 다름 그래서 홍시카는 구독 좋아요 함,3,2025-06-27 06:25
rgzydXngp4s,@ea8882,"중국 폴스타, 지리 전기차와 플렛폼 공유 하나요?",0,2025-06-27 12:51
rgzydXngp4s,@차덕-v3g,아이오닉  행사 초대 받지 않았나요?  남들 다 올려서  왜 홍시는 없지? 이생각중,0,2025-07-03 05:24
rgzydXngp4s,@다이내믹고도리,자동차 구입하는 지인들에게 홍시카는 무조건보고 선택하라고 얘기합니다 차선택의 기준입니다 😊,22,2025-06-27 03:54
rgzydXngp4s,@저녁노을-d4o,이쁜 홍시 화이뚱 ㅎ,0,2025-06-27 07:31
rgzydXngp4s,@amisu1189,푸조 느낌이 나네요.  배터리 용량이 얼마인가요?  홍시님 이뻐요. 잘봤습니다.,0,2025-06-27 03:50
rgzydXngp4s,@jaylee5737,"와 손잡이 !,,답없게 만드네",1,2025-06-27 04:07
rgzydXngp4s,@짜루-q2o,갈수록 더 예뻐지는 우리 홍시님  확실한 라뷰 굿,0,2025-06-27 10:12
rgzydXngp4s,@라피르-r1q,폴스타2 3990만 ㅠㅠ,1,2025-06-30 14:00
rgzydXngp4s,@T3D-YTB,컬럼식 기아 위치 뭐냐??? 제정신으로 만든거 맞나요?,0,2025-07-02 14:44
rgzydXngp4s,@WHC-hs7yv,"1(국산차)+1(흥시)하면 국산차는 생각해볼께요

항상응원합니다   
홍시언니❤❤❤
힘내세요😊😊😊",0,2025-06-28 13:40
rgzydXngp4s,@yengmin020,세닉도 이쁘지만 홍 도 이쁨 😊,0,2025-06-30 12:26
rgzydXngp4s,@drift_racer_5,르노 세닉 E-Tech 어디서 볼 수 있나요?,1,2025-06-27 07:53
rgzydXngp4s,@정성진-o5u,네비가 칼 베젤이고 커서 너무좋음!!,0,2025-06-29 22:57
rgzydXngp4s,@짐승저씨,홍시는러브러브,1,2025-06-27 05:26
rgzydXngp4s,@bwg7947,차를 봐야되는데... 홍시를 보게되네 ㅎㅎ,1,2025-06-27 05:25
rgzydXngp4s,@sangilhan4416,예쁘고 늘씬하네요,0,2025-06-27 07:18
rgzydXngp4s,@sunkim0716,홍시❤이쁘다,0,2025-06-27 04:18
rgzydXngp4s,@법률가이,홍시님 보러옴~  알러브      차는 그닥!!,1,2025-06-27 06:44
rgzydXngp4s,@Snail2236793,겁나 잘 빠졌네,2,2025-06-27 06:41
rgzydXngp4s,@프리마-o8o,❤~,0,2025-06-30 02:01
rgzydXngp4s,@조기축구원톱,스키니진 넘조타,0,2025-06-27 06:49
rgzydXngp4s,@seokkim8318,계속기다렸는데 가격이안타깝네 ㅠ,1,2025-06-28 04:57
rgzydXngp4s,@이름성-k5y8j,세닉 이거 국산차인가요.. 외제차인가요.. qm3  차량은 국적이 스페인 산 이거든요..,0,2025-07-01 14:46
rgzydXngp4s,@입용가,올웨더 타이어 잖아여.. 거의 스노우 타이어급 입니다,0,2025-06-27 11:54
rgzydXngp4s,@대박인생-m1i,전기는 아무리 좋아도 아직은~~~수고하셨네,4,2025-06-27 03:06
rgzydXngp4s,@블랙-b2t,라팔이 나와야 하는뎅,1,2025-07-04 13:35
rgzydXngp4s,@andrewkim7348,"세닉이 진짜 르노의 요즘 최신 디자인이라고 보면 됩니다.......콜레오스는 중국 지리차를 가져다가 살짝 변경해서 한국시장용으로 파는것이고.   그래서,  콜레오스랑은 디자인 자체가 완전히 다르죠..........세닉에 기본 장착된 타이어가 평소에는 그저 그렇고, 비올때와 눈길에서 효과가 좋은 타이어라는데 맞는가 모르겠네요.  세닉 관련 기사를 보니,  파이어맨 엑세스, 파이로 스위치 라고,  배터리 화재에 대한 위험을 크게 낮추는 시스템을 장착했다는데,  진짜 그런게 있는건지 궁금하네요.....    저런 선루프는 한여름에도 괜찮으려나.",0,2025-06-27 23:58
rgzydXngp4s,@운동훈,서갑숙 폼 미쳤다,0,2025-06-29 07:09
rgzydXngp4s,@seraph2007,홍시가 홍시했다,0,2025-06-27 12:20
rgzydXngp4s,@최동열-r2w,보조금이 있겠지만. 경쟁력이 느껴지지 않네 ㅜㅜ,1,2025-06-27 08:25
rgzydXngp4s,@Pongnyoung,수입 차 아닌가 ? 수리비는? ㅎㅎ,0,2025-06-28 21:16
rgzydXngp4s,@햇빛현,언니 예뻐요,0,2025-06-27 17:39
rgzydXngp4s,@박카스에프,"V2L 없고 통풍도 없다라....
2열도 열선이 없다라....",5,2025-06-27 03:57
rgzydXngp4s,@농심진라면-d8n,3천 후반에서 4천 초반만 됐어도 경쟁력 있었을텐데 아쉽다,0,2025-07-08 15:43
rgzydXngp4s,@H_HD_J,세닉은 콜레오스보다 맘에 드네,0,2025-06-27 11:26
rgzydXngp4s,@chang807,현대보다 디자인은 이쁘네요,0,2025-06-27 07:56
rgzydXngp4s,@cat1351shl,혹시 ix2 리뷰계획있으신가여 ㅎ,0,2025-06-27 17:26
rgzydXngp4s,@diegokim8269,하이루,0,2025-06-27 07:42
rgzydXngp4s,@mandooplantmanager,이거 ev3랑 싸워야 하는데...;;;; 4600 시작..,0,2025-06-27 14:13
rgzydXngp4s,@dlwhdgus0,문 여는 방식은 너무 손이 많이 가는 것같은데... 흠;;,0,2025-06-28 02:46
rgzydXngp4s,@RunLycos,"OE타이어 스펙이 안좋은 것 같다?
=>미쉐린CC2 ㅋㅋㅋ
물론 미쉐린CC2가 소음 많긴한데
올웨더타이어고 가격이 비쌈.
소음빼곤 최고의 타이어",0,2025-06-29 12:33
rgzydXngp4s,@THENEWK9,(르노)세닉 E-TECH 일렉트릭 멋있다.,0,2025-06-28 00:15
rgzydXngp4s,@비오는하루,통풍도 없는거 누가 삼?,3,2025-06-27 05:13
rgzydXngp4s,@조P11,중국산. 안드로이드 네비 스타일?,1,2025-06-27 08:04
rgzydXngp4s,@kindwolf99,"르노가 브랜드는 현기에 밀리는데, 싸게 더 좋게 만드는든",0,2025-06-28 11:39
rgzydXngp4s,@hohojojo-h2b,이러니까  모델y가 전기차 세계 판매 1위구만...,12,2025-06-27 07:01
rgzydXngp4s,@SKYLINEPLUS,전기차인거 빼곤 저 가격이면 쏘렌토 타는게 훨 낫겠네 😅,4,2025-06-27 08:45
rgzydXngp4s,@goahead.nextgen,넘ㅂㅆㅏ,0,2025-07-02 15:07
rgzydXngp4s,@핑크올챙이-o8g,모델Y는. .절대못이길듯. . .,1,2025-06-27 04:54
rgzydXngp4s,@skyclan,가격은 ㅎ,0,2025-06-28 08:09
rgzydXngp4s,@retroact73,"Suv  이젠 정말 지겹다,
쓸만한 세단은 독3사 말고는 만드는데가 없는건가?
수익성이 좋으니 계속 suv만 만드는  건 알겄는데, 해도해도 너무한듯..
일주일내내 어디 놀러만 다니는 것도 아닌데, 세단 좀  만들어라~",0,2025-06-30 12:54
rgzydXngp4s,@star_heaven,충전시간 너무 길어요 탈락,1,2025-06-27 11:54
rgzydXngp4s,@주짓떼로-u2s,39초전?,0,2025-06-27 03:10
rgzydXngp4s,@khl349,"전기차를 두고 스로틀이라니...
그냥 가속패달이라 합시다ㅋ",0,2025-06-28 02:11
rgzydXngp4s,@youngwoowon4699,폭망 각이네.,3,2025-06-27 10:12
rgzydXngp4s,@고무고무-h2z,"너무 비싼 느낌적인 느낌,,,",1,2025-06-29 11:29
rgzydXngp4s,@jaehyeokjeong7356,전기차는 테슬라~,0,2025-06-28 02:00
rgzydXngp4s,@DCT-y4y,너무 비싸다,0,2025-07-02 00:05
rgzydXngp4s,@씨씨-q6w,가격경쟁력과 킬로수부족 ㅋㄲㅋ 부산 현지 생산 하지 않으면 안팔린다 4000초반 아니면ㅋㅋ실구매가,0,2025-07-03 19:55
rgzydXngp4s,@ArronKim,200 더 태우면 모델y,0,2025-06-27 21:58
NEWVZs7sKv4,@쉬프랑,"터치스크린 반응 속도, 트렁크와 뒷열 평탄화 되는지(차박), 정전식 핸들인지 확인 하고 싶어요  실제 리뷰때 부탁드립니다",12,2025-06-23 11:47
NEWVZs7sKv4,@GondreNamulbap,"이번에 또 어떤 좋은걸 가져올지 기대되는 차
이 차 출시하고나면 얼마나 또 많은 현까댓글이 나올까 그게 더 기대되는 차",2,2025-06-25 06:24
NEWVZs7sKv4,@woolee1494,"오와  실제 디자인 보거싶어지네요 ㅋㅋㅋㅋ😂😂😂😂 충전구가,,, 전륜으로 나오네요 ㅋㅋㅋㅋㅋ",3,2025-06-23 10:15
NEWVZs7sKv4,@GondreNamulbap,디자인은 진짜 잘나왔다 ㄹㅇ,2,2025-06-25 06:27
